Name,,Lab_L,Lab_a,Lab_b,ink1,ink2,ink3,ink4,%1,%2,%3,%4
PANTONE 697 C,,33,34.96875,11.9492188,PANTONE Yellow 1814,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 697 C,,33,34.96875,11.9492188,PANTONE Yellow 1815,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 698 C,,86,12.4023438,0.40625,PANTONE Yellow 1816,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 698 C,,86,12.4023438,0.40625,PANTONE Yellow 1817,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 699 C,,82,17.9296875,0.75,PANTONE Yellow 1818,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 699 C,,82,17.9296875,0.75,PANTONE Yellow 1819,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 700 C,,76,26.96875,2.1054688,PANTONE Yellow 1820,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 700 C,,76,26.96875,2.1054688,PANTONE Yellow 1821,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 701 C,,68,35.8671875,4.4179688,PANTONE Yellow 1822,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 701 C,,68,35.8671875,4.4179688,PANTONE Yellow 1823,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 702 C,,57,47.1484375,9.0078125,PANTONE Yellow 1824,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 702 C,,57,47.1484375,9.0078125,PANTONE Yellow 1825,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 703 C,,44,53.2109375,18.7695312,PANTONE Yellow 1826,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 703 C,,44,53.2109375,18.7695312,PANTONE Yellow 1827,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 704 C,,37,50.6992188,26.71875,PANTONE Yellow 1828,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 704 C,,37,50.6992188,26.71875,PANTONE Yellow 1829,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 705 C,,88,10.8984375,-0.3710938,PANTONE Yellow 1830,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 705 C,,88,10.8984375,-0.3710938,PANTONE Yellow 1831,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 706 C,,84,17.671875,0.3359375,PANTONE Yellow 1832,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 706 C,,84,17.671875,0.3359375,PANTONE Yellow 1833,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 707 C,,78,28.4882812,2,PANTONE Yellow 1834,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 707 C,,78,28.4882812,2,PANTONE Yellow 1835,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 708 C,,71,41.4570312,5.6875,PANTONE Yellow 1836,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 708 C,,71,41.4570312,5.6875,PANTONE Yellow 1837,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 709 C,,62,54.7773438,12.5664062,PANTONE Yellow 1838,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 709 C,,62,54.7773438,12.5664062,PANTONE Yellow 1839,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 710 C,,54,63.3164062,22.1796875,PANTONE Yellow 1840,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 710 C,,54,63.3164062,22.1796875,PANTONE Yellow 1841,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 711 C,,47,65.28125,36.046875,PANTONE Yellow 1842,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 711 C,,47,65.28125,36.046875,PANTONE Yellow 1843,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 712 C,,85,12.5585938,21.7695312,PANTONE Yellow 1844,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 712 C,,85,12.5585938,21.7695312,PANTONE Yellow 1845,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 713 C,,83,17.4101562,29.4101562,PANTONE Yellow 1846,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 713 C,,83,17.4101562,29.4101562,PANTONE Yellow 1847,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 714 C,,78,24.3867188,39.6875,PANTONE Yellow 1848,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 714 C,,78,24.3867188,39.6875,PANTONE Yellow 1849,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 715 C,,71,34.0703125,55.4414062,PANTONE Yellow 1850,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 715 C,,71,34.0703125,55.4414062,PANTONE Yellow 1851,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 716 C,,65,41.859375,69.8203125,PANTONE Yellow 1852,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 716 C,,65,41.859375,69.8203125,PANTONE Yellow 1853,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 717 C,,56,46.9882812,75.8398438,PANTONE Yellow 1854,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 717 C,,56,46.9882812,75.8398438,PANTONE Yellow 1855,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 718 C,,51,48.2890625,74.2929688,PANTONE Yellow 1856,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 718 C,,51,48.2890625,74.2929688,PANTONE Yellow 1857,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 719 C,,85,8.6875,16.3554688,PANTONE Yellow 1858,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 719 C,,85,8.6875,16.3554688,PANTONE Yellow 1859,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 720 C,,81,11.7890625,21.2382812,PANTONE Yellow 1860,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 720 C,,81,11.7890625,21.2382812,PANTONE Yellow 1861,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 721 C,,75,16.8085938,29.0898438,PANTONE Yellow 1862,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 721 C,,75,16.8085938,29.0898438,PANTONE Yellow 1863,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 722 C,,65,23.25,40.3007812,PANTONE Yellow 1864,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 722 C,,65,23.25,40.3007812,PANTONE Yellow 1865,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 723 C,,55,28.2304688,49.3476562,PANTONE Yellow 1866,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 723 C,,55,28.2304688,49.3476562,PANTONE Yellow 1867,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 724 C,,41,31.15625,52.6367188,PANTONE Yellow 1868,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 724 C,,41,31.15625,52.6367188,PANTONE Yellow 1869,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 725 C,,34,29.5585938,45.6484375,PANTONE Yellow 1870,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 725 C,,34,29.5585938,45.6484375,PANTONE Yellow 1871,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 726 C,,84,6.671875,13.0390625,PANTONE Yellow 1872,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 726 C,,84,6.671875,13.0390625,PANTONE Yellow 1873,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 727 C,,79,9.859375,18.3359375,PANTONE Yellow 1874,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 727 C,,79,9.859375,18.3359375,PANTONE Yellow 1875,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 728 C,,72,13.2070312,23.6796875,PANTONE Yellow 1876,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 728 C,,72,13.2070312,23.6796875,PANTONE Yellow 1877,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 729 C,,63,17.3203125,30.8671875,PANTONE Yellow 1878,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 729 C,,63,17.3203125,30.8671875,PANTONE Yellow 1879,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 730 C,,52,21.109375,37.5976562,PANTONE Yellow 1880,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 730 C,,52,21.109375,37.5976562,PANTONE Yellow 1881,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 731 C,,33,23.4375,39.046875,PANTONE Yellow 1882,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 731 C,,33,23.4375,39.046875,PANTONE Yellow 1883,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 732 C,,26,21.5117188,32.9375,PANTONE Yellow 1884,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 732 C,,26,21.5117188,32.9375,PANTONE Yellow 1885,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7401 C,,91,0.6992188,17.5195312,PANTONE Yellow 1886,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7401 C,,91,0.6992188,17.5195312,PANTONE Yellow 1887,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7402 C,,88,-0.34375,30.9765625,PANTONE Yellow 1888,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7402 C,,88,-0.34375,30.9765625,PANTONE Yellow 1889,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7403 C,,84,2.890625,43.4609375,PANTONE Yellow 1890,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7403 C,,84,2.890625,43.4609375,PANTONE Yellow 1891,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7404 C,,86,-0.421875,80.0585938,PANTONE Yellow 1892,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7404 C,,86,-0.421875,80.0585938,PANTONE Yellow 1893,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7405 C,,80,4.4648438,97.0078125,PANTONE Yellow 1894,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7405 C,,80,4.4648438,97.0078125,PANTONE Yellow 1895,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7406 C,,77,10.3164062,92.8671875,PANTONE Yellow 1896,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7406 C,,77,10.3164062,92.8671875,PANTONE Yellow 1897,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7407 C,,68,11.8671875,48.1171875,PANTONE Yellow 1898,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7407 C,,68,11.8671875,48.1171875,PANTONE Yellow 1899,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7408 C,,77,17.515625,89.2382812,PANTONE Yellow 1900,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7408 C,,77,17.515625,89.2382812,PANTONE Yellow 1901,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7409 C,,75,17.7773438,77.8789062,PANTONE Yellow 1902,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7409 C,,75,17.7773438,77.8789062,PANTONE Yellow 1903,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7410 C,,76,28.8671875,39.4570312,PANTONE Yellow 1904,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7410 C,,76,28.8671875,39.4570312,PANTONE Yellow 1905,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7411 C,,72,20.1171875,47.8398438,PANTONE Yellow 1906,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7411 C,,72,20.1171875,47.8398438,PANTONE Yellow 1907,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7412 C,,60,31.4257812,53.5664062,PANTONE Yellow 1908,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7412 C,,60,31.4257812,53.5664062,PANTONE Yellow 1909,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7413 C,,61,34.75,59.1992188,PANTONE Yellow 1910,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7413 C,,61,34.75,59.1992188,PANTONE Yellow 1911,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7414 C,,52,33.3398438,56.3203125,PANTONE Yellow 1912,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7414 C,,52,33.3398438,56.3203125,PANTONE Yellow 1913,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7415 C,,80,14.2382812,12.2265625,PANTONE Yellow 1914,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7415 C,,80,14.2382812,12.2265625,PANTONE Yellow 1915,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7416 C,,60,49.0976562,36.21875,PANTONE Yellow 1916,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7416 C,,60,49.0976562,36.21875,PANTONE Yellow 1917,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7417 C,,55,58.2265625,43.9765625,PANTONE Yellow 1918,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7417 C,,55,58.2265625,43.9765625,PANTONE Yellow 1919,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7418 C,,51,49.8554688,22.9882812,PANTONE Yellow 1920,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7418 C,,51,49.8554688,22.9882812,PANTONE Yellow 1921,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7419 C,,45,42.6210938,13.3789062,PANTONE Yellow 1922,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7419 C,,45,42.6210938,13.3789062,PANTONE Yellow 1923,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7420 C,,36,52.4570312,14.2773438,PANTONE Yellow 1924,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7420 C,,36,52.4570312,14.2773438,PANTONE Yellow 1925,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7421 C,,22,37.7617188,7.3476562,PANTONE Yellow 1926,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7421 C,,22,37.7617188,7.3476562,PANTONE Yellow 1927,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7422 C,,87,11.2304688,0.15625,PANTONE Yellow 1928,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7422 C,,87,11.2304688,0.15625,PANTONE Yellow 1929,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7423 C,,61,51.8554688,4.2148438,PANTONE Yellow 1930,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7423 C,,61,51.8554688,4.2148438,PANTONE Yellow 1931,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7424 C,,53,68.8007812,3.1484375,PANTONE Yellow 1932,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7424 C,,53,68.8007812,3.1484375,PANTONE Yellow 1933,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7425 C,,45,60.3203125,7.96875,PANTONE Yellow 1934,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7425 C,,45,60.3203125,7.96875,PANTONE Yellow 1935,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7426 C,,40,60.671875,14.3671875,PANTONE Yellow 1936,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7426 C,,40,60.671875,14.3671875,PANTONE Yellow 1937,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7427 C,,34,55.1757812,24.6367188,PANTONE Yellow 1938,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7427 C,,34,55.1757812,24.6367188,PANTONE Yellow 1939,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7428 C,,31,33.4375,2.1875,PANTONE Yellow 1940,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7428 C,,31,33.4375,2.1875,PANTONE Yellow 1941,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7429 C,,81,14.1914062,-4.1289062,PANTONE Yellow 1942,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7429 C,,81,14.1914062,-4.1289062,PANTONE Yellow 1943,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7430 C,,74,21.8085938,-5.2539062,PANTONE Yellow 1944,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7430 C,,74,21.8085938,-5.2539062,PANTONE Yellow 1945,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7431 C,,66,29.4179688,-5.7617188,PANTONE Yellow 1946,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7431 C,,66,29.4179688,-5.7617188,PANTONE Yellow 1947,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7432 C,,54,39.65625,-4.8828125,PANTONE Yellow 1948,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7432 C,,54,39.65625,-4.8828125,PANTONE Yellow 1949,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7433 C,,45,49.25,-1.7109375,PANTONE Yellow 1950,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7433 C,,45,49.25,-1.7109375,PANTONE Yellow 1951,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7434 C,,39,48.8007812,0.7578125,PANTONE Yellow 1952,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7434 C,,39,48.8007812,0.7578125,PANTONE Yellow 1953,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7435 C,,32,47.1796875,-1.3007812,PANTONE Yellow 1954,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7435 C,,32,47.1796875,-1.3007812,PANTONE Yellow 1955,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7436 C,,86,9.3984375,-7.9335938,PANTONE Yellow 1956,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7436 C,,86,9.3984375,-7.9335938,PANTONE Yellow 1957,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7437 C,,75,15.8710938,-14.1640625,PANTONE Yellow 1958,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7437 C,,75,15.8710938,-14.1640625,PANTONE Yellow 1959,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7438 C,,69,28.859375,-23.0820312,PANTONE Yellow 1960,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7438 C,,69,28.859375,-23.0820312,PANTONE Yellow 1961,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7439 C,,65,20.6171875,-19.1210938,PANTONE Yellow 1962,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7439 C,,65,20.6171875,-19.1210938,PANTONE Yellow 1963,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7440 C,,56,21.4882812,-18.859375,PANTONE Yellow 1964,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7440 C,,56,21.4882812,-18.859375,PANTONE Yellow 1965,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7441 C,,51,37.8203125,-43.3515625,PANTONE Yellow 1966,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7441 C,,51,37.8203125,-43.3515625,PANTONE Yellow 1967,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7442 C,,40,52.9492188,-55.5898438,PANTONE Yellow 1968,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7442 C,,40,52.9492188,-55.5898438,PANTONE Yellow 1969,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7443 C,,86,2.8515625,-8.4023438,PANTONE Yellow 1970,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
PANTONE 7443 C,,86,2.8515625,-8.4023438,PANTONE Yellow 1971,PANTONE Rub. Red,PANTONE Black,PANTONE Trans. Wt.,15.15,11.06,2.23,71.56
